year,origin_geoid,dest_geoid,flow,origin_name,dest_name,origin_name,origin_lon,origin_lat,dest_name,dest_lon,dest_lat
2020,40025,01077,307,Cimarron,Lauderdale,Cimarron,-102.51774206231133,36.74850097905363,Lauderdale,-87.65409253918034,34.90168980070565
2020,01071,15009,465,Jackson,Maui,Jackson,-85.99912742627913,34.77966544291074,Maui,-156.56851096169464,20.864514834678573
2020,01071,30055,157,Jackson,McCone,Jackson,-85.99912742627913,34.77966544291074,McCone,-105.79566594802182,47.64412276561406
2020,32021,01045,708,Mineral,Dale,Mineral,-118.43483404227322,38.538517166587035,Dale,-85.61099536402055,31.431662923464764
2020,37195,01045,774,Wilson,Dale,Wilson,-77.91899073504104,35.70521506977847,Dale,-85.61099536402055,31.431662923464764
2020,01045,37195,826,Dale,Wilson,Dale,-85.61099536402055,31.431662923464764,Wilson,-77.91899073504104,35.70521506977847
2020,27119,01123,852,Polk,Tallapoosa,Polk,-96.40090003796479,47.774156362702726,Tallapoosa,-85.79750063709672,32.86215811345257
2020,17101,01123,793,Lawrence,Tallapoosa,Lawrence,-87.72688218910757,38.72034198905096,Tallapoosa,-85.79750063709672,32.86215811345257
2020,37023,01123,575,Burke,Tallapoosa,Burke,-81.70498796353735,35.749487382409846,Tallapoosa,-85.79750063709672,32.86215811345257
2020,29163,01123,829,Pike,Tallapoosa,Pike,-91.1715982495675,39.343939939977254,Tallapoosa,-85.79750063709672,32.86215811345257
2020,01123,30089,980,Tallapoosa,Sanders,Tallapoosa,-85.79750063709672,32.86215811345257,Sanders,-115.13027615902004,47.6742445730813
2020,01005,28067,114,Barbour,Jones,Barbour,-85.39280997942588,31.869670932729008,Jones,-89.16892484922737,31.622554932863356
2020,01005,21165,567,Barbour,Menifee,Barbour,-85.39280997942588,31.869670932729008,Menifee,-83.5988885325422,37.941704173461325
2020,04005,01005,747,Coconino,Barbour,Coconino,-111.76879720112062,35.83557834211439,Barbour,-85.39280997942588,31.869670932729008
2020,01027,38045,600,Clay,LaMoure,Clay,-85.86079176452617,33.268841718306,LaMoure,-98.5355533262592,46.45704702451584
2020,01027,38077,331,Clay,Richland,Clay,-85.86079176452617,33.268841718306,Richland,-96.94801860264359,46.26402540810092
2020,06091,01027,204,Sierra,Clay,Sierra,-120.51626063456334,39.58048691920336,Clay,-85.86079176452617,33.268841718306
2020,19055,02068,921,Delaware,Denali,Delaware,-91.36658577932168,42.47137673339348,Denali,-150.02775492325534,63.67350135396497
2020,02068,33013,98,Denali,Merrimack,Denali,-150.02775492325534,63.67350135396497,Merrimack,-71.68005602555326,43.297313639239086
2020,02068,27031,599,Denali,Cook,Denali,-150.02775492325534,63.67350135396497,Cook,-90.53189866625839,47.90306070952713
2020,02198,42085,740,Prince of Wales-Hyder,Mercer,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874,Mercer,-80.2581085537481,41.3021078843381
2020,02198,33019,875,Prince of Wales-Hyder,Sullivan,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874,Sullivan,-72.22225923851728,43.36134955171138
2020,02198,49031,243,Prince of Wales-Hyder,Piute,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874,Piute,-112.12779718196303,38.33626840043727
2020,28091,02198,102,Marion,Prince of Wales-Hyder,Marion,-89.82240958710204,31.230792868165477,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874
2020,12085,02158,16,Martin,Kusilvak,Martin,-80.4315033021669,27.07752206606173,Kusilvak,-163.39652191982415,62.150674011714614
2020,02158,27167,15,Kusilvak,Wilkin,Kusilvak,-163.39652191982415,62.150674011714614,Wilkin,-96.46799829913833,46.35662260323354
2020,02158,56031,914,Kusilvak,Platte,Kusilvak,-163.39652191982415,62.150674011714614,Platte,-104.96614122174772,42.131318742456564
2020,02158,21113,419,Kusilvak,Jessamine,Kusilvak,-163.39652191982415,62.150674011714614,Jessamine,-84.58050539177297,37.87233383021258
2020,18171,02158,21,Warren,Kusilvak,Warren,-87.3535931872836,40.34672520868343,Kusilvak,-163.39652191982415,62.150674011714614
2020,54025,02013,414,Greenbrier,Aleutians East,Greenbrier,-80.45280133339375,37.94697489348364,Aleutians East,-161.99884342554853,55.35973264818836
2020,60040,02013,856,Swains Island,Aleutians East,Swains Island,-171.07810943815284,-11.054930695845055,Aleutians East,-161.99884342554853,55.35973264818836
2020,02013,09013,753,Aleutians East,Tolland,Aleutians East,-161.99884342554853,55.35973264818836,Tolland,-72.33656030126635,41.85526792888117
2020,29073,02013,937,Gasconade,Aleutians East,Gasconade,-91.50785641943682,38.44039851421879,Aleutians East,-161.99884342554853,55.35973264818836
2020,02013,27119,856,Aleutians East,Polk,Aleutians East,-161.99884342554853,55.35973264818836,Polk,-96.40090003796479,47.774156362702726
2020,02130,78010,979,Ketchikan Gateway,St. Croix,Ketchikan Gateway,-130.93500651879646,55.58316884600228,St. Croix,-64.76358861483993,17.73350688618407
2020,02130,41011,296,Ketchikan Gateway,Coos,Ketchikan Gateway,-130.93500651879646,55.58316884600228,Coos,-124.0593895053673,43.17357187219154
2020,02130,22083,665,Ketchikan Gateway,Richland,Ketchikan Gateway,-130.93500651879646,55.58316884600228,Richland,-91.76368519484558,32.417305051803666
2020,02130,45033,604,Ketchikan Gateway,Dillon,Ketchikan Gateway,-130.93500651879646,55.58316884600228,Dillon,-79.37850730207529,34.39151713324067
2020,33019,02230,288,Sullivan,Skagway,Sullivan,-72.22225923851728,43.36134955171138,Skagway,-135.3354217944976,59.558938749256086
2020,02230,19155,482,Skagway,Pottawattamie,Skagway,-135.3354217944976,59.558938749256086,Pottawattamie,-95.54287504854898,41.33666368888495
2020,40059,02230,191,Harper,Skagway,Harper,-99.66688462289684,36.78873837425841,Skagway,-135.3354217944976,59.558938749256086
2020,02230,32510,102,Skagway,Carson City,Skagway,-135.3354217944976,59.558938749256086,Carson City,-119.74704293643735,39.15140001087732
2020,02110,44009,29,Juneau,Washington,Juneau,-134.16947427250395,58.44729341723694,Washington,-71.62335721499157,41.469195809934135
2020,02110,28103,385,Juneau,Noxubee,Juneau,-134.16947427250395,58.44729341723694,Noxubee,-88.56980776150205,33.110203159683806
2020,40153,02110,68,Woodward,Juneau,Woodward,-99.26500172190863,36.422584056984505,Juneau,-134.16947427250395,58.44729341723694
2020,22085,02100,57,Sabine,Haines,Sabine,-93.55506686158097,31.56284593822014,Haines,-135.49671214734187,59.11597493494767
2020,02100,18137,222,Haines,Ripley,Haines,-135.49671214734187,59.11597493494767,Ripley,-85.26231494101481,39.103387197599645
2020,31089,02170,785,Holt,Matanuska-Susitna,Holt,-98.78361232481488,42.45517978425071,Matanuska-Susitna,-149.5871717729946,62.31418259615054
2020,47113,02170,428,Madison,Matanuska-Susitna,Madison,-88.83846645545393,35.60806397848116,Matanuska-Susitna,-149.5871717729946,62.31418259615054
2020,02170,29163,361,Matanuska-Susitna,Pike,Matanuska-Susitna,-149.5871717729946,62.31418259615054,Pike,-91.1715982495675,39.343939939977254
2020,33009,02170,925,Grafton,Matanuska-Susitna,Grafton,-71.82137472764217,43.93995015009994,Matanuska-Susitna,-149.5871717729946,62.31418259615054
2020,18081,02170,855,Johnson,Matanuska-Susitna,Johnson,-86.1017027123947,39.48991731857926,Matanuska-Susitna,-149.5871717729946,62.31418259615054
2020,05109,02188,165,Pike,Northwest Arctic,Pike,-93.65581404897605,34.16309345900677,Northwest Arctic,-159.73591489750007,67.04543797884406
2020,02188,23017,804,Northwest Arctic,Oxford,Northwest Arctic,-159.73591489750007,67.04543797884406,Oxford,-70.75596902836048,44.49726375345435
2020,02188,32007,946,Northwest Arctic,Elko,Northwest Arctic,-159.73591489750007,67.04543797884406,Elko,-115.35492973351626,41.14436676333232
2020,04021,31009,485,Pinal,Blaine,Pinal,-111.34461537869274,32.9050326466905,Blaine,-99.97676256704146,41.913227085844355
2020,40047,04021,925,Garfield,Pinal,Garfield,-97.78264406575005,36.379135509303794,Pinal,-111.34461537869274,32.9050326466905
2020,04021,55023,192,Pinal,Crawford,Pinal,-111.34461537869274,32.9050326466905,Crawford,-90.93081410150194,43.239577243257166
2020,22095,04023,229,St. John the Baptist,Santa Cruz,St. John the Baptist,-90.47120468578117,30.126501340295864,Santa Cruz,-110.84655928861139,31.526146734330556
2020,02130,04023,638,Ketchikan Gateway,Santa Cruz,Ketchikan Gateway,-130.93500651879646,55.58316884600228,Santa Cruz,-110.84655928861139,31.526146734330556
2020,04015,48471,914,Mohave,Walker,Mohave,-113.76237870282479,35.69846255611227,Walker,-95.57221481843452,30.738310440517203
2020,45023,04015,822,Chester,Mohave,Chester,-81.15940818202523,34.692197577311404,Mohave,-113.76237870282479,35.69846255611227
2020,32029,04015,173,Storey,Mohave,Storey,-119.52900807245707,39.446977042228355,Mohave,-113.76237870282479,35.69846255611227
2020,04013,24039,548,Maricopa,Somerset,Maricopa,-112.49279594891249,33.34841524888647,Somerset,-75.75903185586255,38.11353476270813
2020,04013,36061,288,Maricopa,New York,Maricopa,-112.49279594891249,33.34841524888647,New York,-73.97147606350285,40.772141576671615
2020,01027,04013,449,Clay,Maricopa,Clay,-85.86079176452617,33.268841718306,Maricopa,-112.49279594891249,33.34841524888647
2020,20125,04011,732,Montgomery,Greenlee,Montgomery,-95.74280940020164,37.192452970077476,Greenlee,-109.23987684909537,33.21405023689448
2020,04011,54069,222,Greenlee,Ohio,Greenlee,-109.23987684909537,33.21405023689448,Ohio,-80.6189674281752,40.0970829055421
2020,04011,27167,716,Greenlee,Wilkin,Greenlee,-109.23987684909537,33.21405023689448,Wilkin,-96.46799829913833,46.35662260323354
2020,04011,23027,667,Greenlee,Waldo,Greenlee,-109.23987684909537,33.21405023689448,Waldo,-69.14474978944266,44.500963566104396
2020,04011,08025,283,Greenlee,Crowley,Greenlee,-109.23987684909537,33.21405023689448,Crowley,-103.7841252411805,38.3268555586278
2020,13119,04027,83,Franklin,Yuma,Franklin,-83.22923543618779,34.375568482726145,Yuma,-113.9058786280493,32.768860525592004
2020,04027,20089,828,Yuma,Jewell,Yuma,-113.9058786280493,32.768860525592004,Jewell,-98.21822251045488,39.78462945423355
2020,53061,04005,404,Snohomish,Coconino,Snohomish,-121.69790284648604,48.0476205912406,Coconino,-111.76879720112062,35.83557834211439
2020,04005,51183,467,Coconino,Sussex,Coconino,-111.76879720112062,35.83557834211439,Sussex,-77.26210111047737,36.92181407506765
2020,04005,17081,214,Coconino,Jefferson,Coconino,-111.76879720112062,35.83557834211439,Jefferson,-88.92403212067855,38.30018094378283
2020,33017,04005,462,Strafford,Coconino,Strafford,-71.02846304520081,43.296524133566855,Coconino,-111.76879720112062,35.83557834211439
2020,04005,39047,579,Coconino,Fayette,Coconino,-111.76879720112062,35.83557834211439,Fayette,-83.45607786838684,39.56023358800491
2020,04012,20087,476,La Paz,Jefferson,La Paz,-113.98243445342943,33.72882668287007,Jefferson,-95.38335559299263,39.23587256439172
2020,04012,31125,597,La Paz,Nance,La Paz,-113.98243445342943,33.72882668287007,Nance,-97.99256776441175,41.39734121701924
2020,04012,23005,439,La Paz,Cumberland,La Paz,-113.98243445342943,33.72882668287007,Cumberland,-70.37564306210261,43.838201752740716
2020,32011,04009,396,Eureka,Graham,Eureka,-116.26821551099594,39.98081717377165,Graham,-109.88731148524339,32.9320055727723
2020,04009,56041,906,Graham,Uinta,Graham,-109.88731148524339,32.9320055727723,Uinta,-110.54731679281369,41.28765256184085
2020,04019,02013,470,Pima,Aleutians East,Pima,-111.78900792506285,32.09963140449597,Aleutians East,-161.99884342554853,55.35973264818836
2020,04019,32007,903,Pima,Elko,Pima,-111.78900792506285,32.09963140449597,Elko,-115.35492973351626,41.14436676333232
2020,05097,41019,662,Montgomery,Douglas,Montgomery,-93.65940449889061,34.53862602470782,Douglas,-123.16483617157353,43.27921572439261
2020,05097,29175,449,Montgomery,Randolph,Montgomery,-93.65940449889061,34.53862602470782,Randolph,-92.49701180378176,39.440096247950464
2020,05097,41061,873,Montgomery,Union,Montgomery,-93.65940449889061,34.53862602470782,Union,-118.00917545835038,45.30990263486621
2020,05109,27119,775,Pike,Polk,Pike,-93.65581404897605,34.16309345900677,Polk,-96.40090003796479,47.774156362702726
2020,55081,05109,66,Monroe,Pike,Monroe,-90.61784434919973,43.94565178264587,Pike,-93.65581404897605,34.16309345900677
2020,05109,39119,794,Pike,Muskingum,Pike,-93.65581404897605,34.16309345900677,Muskingum,-81.94448575388998,39.96585296816226
2020,02198,05109,334,Prince of Wales-Hyder,Pike,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874,Pike,-93.65581404897605,34.16309345900677
2020,05007,02158,902,Benton,Kusilvak,Benton,-94.25639499389187,36.33885227067612,Kusilvak,-163.39652191982415,62.150674011714614
2020,05007,17013,544,Benton,Calhoun,Benton,-94.25639499389187,36.33885227067612,Calhoun,-90.66684003780543,39.16830186726861
2020,05007,45053,424,Benton,Jasper,Benton,-94.25639499389187,36.33885227067612,Jasper,-81.0317954707134,32.43608992348189
2020,05051,60010,990,Garland,Eastern,Garland,-93.15034615562548,34.57663442695199,Eastern,-170.6558017113858,-14.273624066906502
2020,04005,05051,370,Coconino,Garland,Coconino,-111.76879720112062,35.83557834211439,Garland,-93.15034615562548,34.57663442695199
2020,33003,05051,541,Carroll,Garland,Carroll,-71.20306855999226,43.87305228373985,Garland,-93.15034615562548,34.57663442695199
2020,05051,22053,220,Garland,Jefferson Davis,Garland,-93.15034615562548,34.57663442695199,Jefferson Davis,-92.81397862844867,30.268167381049533
2020,06063,05131,395,Plumas,Sebastian,Plumas,-120.83759057867526,40.004200573013115,Sebastian,-94.27440704362543,35.19978698828288
2020,38009,05131,531,Bottineau,Sebastian,Bottineau,-100.8332357318461,48.792367006470926,Sebastian,-94.27440704362543,35.19978698828288
2020,05019,55105,908,Clark,Rock,Clark,-93.17630905441564,34.050738848305464,Rock,-89.07192902103002,42.67115699771012
2020,05019,48125,29,Clark,Dickens,Clark,-93.17630905441564,34.050738848305464,Dickens,-100.77888588817505,33.616292691778966
2020,19055,05027,635,Delaware,Columbia,Delaware,-91.36658577932168,42.47137673339348,Columbia,-93.22724228098022,33.21405964702343
2020,05027,21039,729,Columbia,Carlisle,Columbia,-93.22724228098022,33.21405964702343,Carlisle,-88.97059541382639,36.853170397199186
2020,18027,05027,321,Daviess,Columbia,Daviess,-87.07254135739531,38.70241748542228,Columbia,-93.22724228098022,33.21405964702343
2020,05149,31061,127,Yell,Franklin,Yell,-93.41122923060183,35.00270051796916,Franklin,-98.95299492788317,40.17635865459031
2020,27057,05149,115,Hubbard,Yell,Hubbard,-94.91724334072313,47.10763860832731,Yell,-93.41122923060183,35.00270051796916
2020,05149,54051,875,Yell,Marshall,Yell,-93.41122923060183,35.00270051796916,Marshall,-80.6634290372671,39.86043668573332
2020,05149,60050,842,Yell,Western,Yell,-93.41122923060183,35.00270051796916,Western,-170.7694056687718,-14.324370825559253
2020,05101,37199,779,Newton,Yancey,Newton,-93.21787482919471,35.91983854237522,Yancey,-82.30791080189587,35.898329749162826
2020,05101,23005,606,Newton,Cumberland,Newton,-93.21787482919471,35.91983854237522,Cumberland,-70.37564306210261,43.838201752740716
2020,16075,05101,669,Payette,Newton,Payette,-116.76063623216737,44.00675590356988,Newton,-93.21787482919471,35.91983854237522
2020,05101,49049,673,Newton,Utah,Newton,-93.21787482919471,35.91983854237522,Utah,-111.66939912603038,40.119836935184715
2020,05035,26051,443,Crittenden,Gladwin,Crittenden,-90.30914856746537,35.20732135420088,Gladwin,-84.38860356420057,43.99059757242006
2020,30079,05035,765,Prairie,Crittenden,Prairie,-105.3767366762823,46.86052944398056,Crittenden,-90.30914856746537,35.20732135420088
2020,05035,54057,691,Crittenden,Mineral,Crittenden,-90.30914856746537,35.20732135420088,Mineral,-78.94409764905178,39.41444073190702
2020,05035,56031,941,Crittenden,Platte,Crittenden,-90.30914856746537,35.20732135420088,Platte,-104.96614122174772,42.131318742456564
2020,38021,06003,986,Dickey,Alpine,Dickey,-98.50484189869901,46.11033459535742,Alpine,-119.82055719058626,38.597143829713104
2020,06003,29033,770,Alpine,Carroll,Alpine,-119.82055719058626,38.597143829713104,Carroll,-93.50504584919015,39.42693629949317
2020,06003,55037,451,Alpine,Florence,Alpine,-119.82055719058626,38.597143829713104,Florence,-88.39754910865561,45.84812097526158
2020,06091,32031,82,Sierra,Washoe,Sierra,-120.51626063456334,39.58048691920336,Washoe,-119.66458033897543,40.65692051993312
2020,01123,06091,931,Tallapoosa,Sierra,Tallapoosa,-85.79750063709672,32.86215811345257,Sierra,-120.51626063456334,39.58048691920336
2020,06091,60040,574,Sierra,Swains Island,Sierra,-120.51626063456334,39.58048691920336,Swains Island,-171.07810943815284,-11.054930695845055
2020,06091,38077,830,Sierra,Richland,Sierra,-120.51626063456334,39.58048691920336,Richland,-96.94801860264359,46.26402540810092
2020,17111,06063,520,McHenry,Plumas,McHenry,-88.45239945015476,42.32435524084779,Plumas,-120.83759057867526,40.004200573013115
2020,06063,51680,467,Plumas,Lynchburg,Plumas,-120.83759057867526,40.004200573013115,Lynchburg,-79.19153995277749,37.40018204131167
2020,06087,04019,325,Santa Cruz,Pima,Santa Cruz,-122.00081915597906,37.05612640993531,Pima,-111.78900792506285,32.09963140449597
2020,06087,05101,189,Santa Cruz,Newton,Santa Cruz,-122.00081915597906,37.05612640993531,Newton,-93.21787482919471,35.91983854237522
2020,06087,33013,986,Santa Cruz,Merrimack,Santa Cruz,-122.00081915597906,37.05612640993531,Merrimack,-71.68005602555326,43.297313639239086
2020,06087,42073,820,Santa Cruz,Lawrence,Santa Cruz,-122.00081915597906,37.05612640993531,Lawrence,-80.33429121028698,40.99122879923204
2020,46035,06087,750,Davison,Santa Cruz,Davison,-98.14532919705924,43.67463040448306,Santa Cruz,-122.00081915597906,37.05612640993531
2020,06031,46029,556,Kings,Codington,Kings,-119.8159365440222,36.07498673037009,Codington,-97.18859246212708,44.977888231901346
2020,44001,06031,163,Bristol,Kings,Bristol,-71.28466502531475,41.71216975472687,Kings,-119.8159365440222,36.07498673037009
2020,72079,06031,660,Lajas,Kings,Lajas,-67.03993663379596,18.012082514582247,Kings,-119.8159365440222,36.07498673037009
2020,06031,27083,482,Kings,Lyon,Kings,-119.8159365440222,36.07498673037009,Lyon,-95.83860609273371,44.41360257489207
2020,06065,41013,570,Riverside,Crook,Riverside,-115.99399793496006,33.746545351999664,Crook,-120.3556222812327,44.14211057994374
2020,32031,06065,695,Washoe,Riverside,Washoe,-119.66458033897543,40.65692051993312,Riverside,-115.99399793496006,33.746545351999664
2020,06101,18165,32,Sutter,Vermillion,Sutter,-121.69443141095945,39.03430282373134,Vermillion,-87.46408439179048,39.853890541760926
2020,06101,38023,119,Sutter,Divide,Sutter,-121.69443141095945,39.03430282373134,Divide,-103.48720362452089,48.81518285447778
2020,09001,06101,998,Fairfield,Sutter,Fairfield,-73.38917448601833,41.269593584196606,Sutter,-121.69443141095945,39.03430282373134
2020,06101,54025,388,Sutter,Greenbrier,Sutter,-121.69443141095945,39.03430282373134,Greenbrier,-80.45280133339375,37.94697489348364
2020,16075,06101,347,Payette,Sutter,Payette,-116.76063623216737,44.00675590356988,Sutter,-121.69443141095945,39.03430282373134
2020,16005,06011,180,Bannock,Colusa,Bannock,-112.22398547703746,42.668126580784396,Colusa,-122.23726041341983,39.177567157138554
2020,06011,25015,505,Colusa,Hampshire,Colusa,-122.23726041341983,39.177567157138554,Hampshire,-72.66339306822168,42.340578674569116
2020,29201,06011,899,Scott,Colusa,Scott,-89.56857359981574,37.05277375113286,Colusa,-122.23726041341983,39.177567157138554
2020,06011,22125,636,Colusa,West Feliciana,Colusa,-122.23726041341983,39.177567157138554,West Feliciana,-91.42031978280559,30.88036225251477
2020,06051,34041,343,Mono,Warren,Mono,-118.88487056282457,37.93916211366691,Warren,-74.99743989067932,40.85686815447823
2020,06051,02013,361,Mono,Aleutians East,Mono,-118.88487056282457,37.93916211366691,Aleutians East,-161.99884342554853,55.35973264818836
2020,06089,51540,299,Shasta,Charlottesville,Shasta,-122.04131653401559,40.7638126840733,Charlottesville,-78.48425655100053,38.03777760714534
2020,06089,44005,449,Shasta,Newport,Shasta,-122.04131653401559,40.7638126840733,Newport,-71.23910304757796,41.55664754597437
2020,06089,78030,88,Shasta,St. Thomas,Shasta,-122.04131653401559,40.7638126840733,St. Thomas,-64.94020096858905,18.345238797008147
2020,23021,06089,408,Piscataquis,Shasta,Piscataquis,-69.28469617775112,45.8344497851719,Shasta,-122.04131653401559,40.7638126840733
2020,08123,33015,944,Weld,Rockingham,Weld,-104.39411430240123,40.55418014020019,Rockingham,-71.12567480003985,42.987427942067406
2020,04011,08123,526,Greenlee,Weld,Greenlee,-109.23987684909537,33.21405023689448,Weld,-104.39411430240123,40.55418014020019
2020,08025,06087,740,Crowley,Santa Cruz,Crowley,-103.7841252411805,38.3268555586278,Santa Cruz,-122.00081915597906,37.05612640993531
2020,08025,19173,622,Crowley,Taylor,Crowley,-103.7841252411805,38.3268555586278,Taylor,-94.69598428153004,40.7374817520847
2020,22053,08025,775,Jefferson Davis,Crowley,Jefferson Davis,-92.81397862844867,30.268167381049533,Crowley,-103.7841252411805,38.3268555586278
2020,08057,32021,144,Jackson,Mineral,Jackson,-106.3423583542447,40.66605901336306,Mineral,-118.43483404227322,38.538517166587035
2020,30099,08057,338,Teton,Jackson,Teton,-112.24020668352769,47.837189980415914,Jackson,-106.3423583542447,40.66605901336306
2020,55061,08057,588,Kewaunee,Jackson,Kewaunee,-87.61522514983237,44.51628244451795,Jackson,-106.3423583542447,40.66605901336306
2020,08057,38021,977,Jackson,Dickey,Jackson,-106.3423583542447,40.66605901336306,Dickey,-98.50484189869901,46.11033459535742
2020,01077,08057,779,Lauderdale,Jackson,Lauderdale,-87.65409253918034,34.90168980070565,Jackson,-106.3423583542447,40.66605901336306
2020,08047,34039,200,Gilpin,Union,Gilpin,-105.5220912807635,39.857199732606205,Union,-74.30725210791533,40.65952086187658
2020,49031,08047,257,Piute,Gilpin,Piute,-112.12779718196303,38.33626840043727,Gilpin,-105.5220912807635,39.857199732606205
2020,08047,18165,50,Gilpin,Vermillion,Gilpin,-105.5220912807635,39.857199732606205,Vermillion,-87.46408439179048,39.853890541760926
2020,08047,54003,343,Gilpin,Berkeley,Gilpin,-105.5220912807635,39.857199732606205,Berkeley,-78.02752670336244,39.4642362207712
2020,08047,16015,220,Gilpin,Boise,Gilpin,-105.5220912807635,39.857199732606205,Boise,-115.73214979549257,43.98888339077591
2020,27031,08099,698,Cook,Prowers,Cook,-90.53189866625839,47.90306070952713,Prowers,-102.39327620962126,37.95524734333617
2020,09009,08099,546,New Haven,Prowers,New Haven,-72.93125232713736,41.41049533722678,Prowers,-102.39327620962126,37.95524734333617
2020,39057,08099,127,Greene,Prowers,Greene,-83.88987521271011,39.69136147620356,Prowers,-102.39327620962126,37.95524734333617
2020,08099,46093,10,Prowers,Meade,Prowers,-102.39327620962126,37.95524734333617,Meade,-102.71839189085414,44.56695309263133
2020,35017,08099,889,Grant,Prowers,Grant,-108.3823778446009,32.73810355068962,Prowers,-102.39327620962126,37.95524734333617
2020,40075,08085,928,Kiowa,Montrose,Kiowa,-98.98043352375923,34.916300308675126,Montrose,-108.26943639137002,38.40326820678999
2020,22003,08085,927,Allen,Montrose,Allen,-92.82763309382538,30.653348764575462,Montrose,-108.26943639137002,38.40326820678999
2020,08085,09009,880,Montrose,New Haven,Montrose,-108.26943639137002,38.40326820678999,New Haven,-72.93125232713736,41.41049533722678
2020,08113,11001,120,San Miguel,District of Columbia,San Miguel,-108.40551197211639,38.004564072775985,District of Columbia,-77.01627680512767,38.904766096838976
2020,08113,13095,77,San Miguel,Dougherty,San Miguel,-108.40551197211639,38.004564072775985,Dougherty,-84.21714170650594,31.5333975794451
2020,08113,53067,502,San Miguel,Thurston,San Miguel,-108.40551197211639,38.004564072775985,Thurston,-122.8328662157293,46.92673045044802
2020,48329,08113,100,Midland,San Miguel,Midland,-102.0315607328274,31.86914038096837,San Miguel,-108.40551197211639,38.004564072775985
2020,55081,08063,463,Monroe,Kit Carson,Monroe,-90.61784434919973,43.94565178264587,Kit Carson,-102.60237646710698,39.305322883734235
2020,08063,55105,939,Kit Carson,Rock,Kit Carson,-102.60237646710698,39.305322883734235,Rock,-89.07192902103002,42.67115699771012
2020,08063,08113,329,Kit Carson,San Miguel,Kit Carson,-102.60237646710698,39.305322883734235,San Miguel,-108.40551197211639,38.004564072775985
2020,23017,08063,217,Oxford,Kit Carson,Oxford,-70.75596902836048,44.49726375345435,Kit Carson,-102.60237646710698,39.305322883734235
2020,08029,30035,471,Delta,Glacier,Delta,-107.86321647437914,38.861690797984444,Glacier,-112.99423922372893,48.705139564895426
2020,31169,08029,200,Thayer,Delta,Thayer,-97.59506166067902,40.1762070057522,Delta,-107.86321647437914,38.861690797984444
2020,12035,08029,787,Flagler,Delta,Flagler,-81.31351968342565,29.461474993433246,Delta,-107.86321647437914,38.861690797984444
2020,02198,08029,780,Prince of Wales-Hyder,Delta,Prince of Wales-Hyder,-133.0422181146809,55.806754449684874,Delta,-107.86321647437914,38.861690797984444
2020,08029,55023,316,Delta,Crawford,Delta,-107.86321647437914,38.861690797984444,Crawford,-90.93081410150194,43.239577243257166
2020,48061,08069,841,Cameron,Larimer,Cameron,-97.51386900964594,26.134369803148484,Larimer,-105.46096380095,40.66631722641838
2020,08069,36043,868,Larimer,Herkimer,Larimer,-105.46096380095,40.66631722641838,Herkimer,-74.96241287774869,43.41764659074515
2020,08069,21231,993,Larimer,Wayne,Larimer,-105.46096380095,40.66631722641838,Wayne,-84.82882086860575,36.80092732059142
